STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2010-11,,,,4,2,,0,,,,,,,,0,0.24,,,,0.57,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2010-12,,,,7,5,,,,,,,,,,,0.74,,,,2.04,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-01,,,,11,6,,,,,,,,,,,1.22,,,,2.55,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-02,,,,10,7,,,,,,,,,,,0.92,,,,3,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-03,,,,7,4,,,,,,,,,,,3.67,,,,6.51,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-04,,,,5,3,,0,,,,,,,,0,0.49,,,,1.29,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-05,,,,4,1,,0,,,,,,,,0,0.23,,,,0.4,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-06,,,,8,5,,,,,,,,,,,2.23,,,,6.04,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-07,,,,6,3,,,,,,,,,,,1.16,,,,2.37,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-08,,,,13,7,,,,,,,,,,,2.08,,,,4.7,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-09,,,,10,5,,,,,,,,,,,3.21,,,,7.06,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-10,,,,9,5,,,,,,,,,,,1.44,,,,3.72,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-11,,,,5,3,,0,,,,,,,,0,0.41,,,,0.96,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2011-12,,,,7,4,,,,,,,,,,,0.61,,,,1.78,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-01,,,,6,2,,,,,,,,,,,0.33,,,,0.86,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-02,,,,7,5,,,,,,,,,,,1.24,,,,2.6,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-03,,,,7,4,,,,,,,,,,,3.51,,,,4.55,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-04,,,,6,3,,,,,,,,,,,0.23,,,,0.65,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-05,,,,14,9,,,,,,,,,,,0.89,,,,3.37,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-06,,,,12,9,,,,,,,,,,,1.14,,,,4.72,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-07,,,,12,8,,,,,,,,,,,0.98,,,,2.77,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-08,,,,21,14,,,,,,,,,,,2.82,,,,13.28,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-09,,,,6,4,,,,,,,,,,,0.77,,,,1.69,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-10,,,,5,4,,0,,,,,,,,0,0.65,,,,1.22,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-11,,,,8,3,,,,,,,,,,,0.41,,,,1.14,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2012-12,,,,8,6,,,,,,,,,,,0.54,,,,2.04,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-01,,,,6,3,,,,,,,,,,,0.39,,,,0.83,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-02,,,,12,8,,,,,,,,,,,3.86,,,,9.4,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-03,,,,8,3,,,,,,,,,,,1.16,,,,2.35,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-04,,,,10,4,,,,,,,,,,,0.65,,,,2.35,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-05,,,,10,4,,,,,,,,,,,0.93,,,,2.32,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-06,,,,13,10,,,,,,,,,,,1.74,,,,5.7,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-07,,,,21,16,,,,,,,,,,,3.04,,,,7.83,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-08,,,,12,10,,,,,,,,,,,3.42,,,,10.44,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-09,,,,7,5,,,,,,,,,,,1.98,,,,3.18,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-10,,,,5,3,,0,,,,,,,,0,1.84,,,,2.2,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-11,,,,7,3,,,,,,,,,,,1.53,,,,3.17,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2013-12,,,,9,6,,,,,,,,,,,1.28,,,,3.3,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-01,,,,10,8,,,,,,,,,,,0.86,,,,2.72,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-02,,,,10,7,,,,,,,,,,,0.41,,,,1.78,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-03,,,,12,8,,,,,,,,,,,0.9,,,,3.48,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-04,,,,9,7,,,,,,,,,,,2.11,,,,5.45,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-05,,,,11,6,,,,,,,,,,,1.24,,,,3.48,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-06,,,,16,9,,,,,,,,,,,1.39,,,,4.74,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-07,,,,13,8,,,,,,,,,,,2.34,,,,8.27,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-08,,,,11,8,,,,,,,,,,,2.93,,,,10.31,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-09,,,,16,13,,,,,,,,,,,1.91,,,,7.57,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-10,,,,3,2,,0,,,,,,,,0,1.02,,,,1.5,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-11,,,,6,5,,,,,,,,,,,1.36,,,,4.16,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2014-12,,,,8,5,,,,,,,,,,,0.99,,,,2.89,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-01,,,,7,5,,,,,,,,,,,1.41,,,,3.24,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-02,,,,9,6,,,,,,,,,,,1.53,,,,3.38,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-03,,,,12,7,,,,,,,,,,,0.82,,,,2.37,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-04,,,,12,7,,,,,,,,,,,2.19,,,,5.86,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-05,,,,5,2,,,,,,,,,,,0.83,,,,1.83,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-06,,,,11,8,,,,,,,,,,,0.85,,,,4.37,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-07,,,,14,13,,,,,,,,,,,2.89,,,,10.37,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-08,,,,18,14,,,,,,,,,,,3.07,,,,13.24,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-09,,,,16,6,,,,,,,,,,,0.71,,,,3.3,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-10,,,,13,7,,,,,,,,,,,0.89,,,,2.86,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-11,,,,9,5,,,,,,,,,,,1.86,,,,3.81,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2015-12,,,,10,6,,,,,,,,,,,1.36,,,,3.55,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-01,,,,10,6,,,,,,,,,,,1.08,,,,3.9,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-02,,,,8,5,,,,,,,,,,,0.96,,,,2.97,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-03,,,,8,4,,,,,,,,,,,1.89,,,,2.93,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-04,,,,10,2,,,,,,,,,,,1.39,,,,2.43,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-05,,,,7,6,,,,,,,,,,,4.57,,,,7.52,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-06,,,,10,6,,,,,,,,,,,3.14,,,,6.16,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-07,,,,8,5,,,,,,,,,,,2.22,,,,4.19,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-08,,,,14,7,,,,,,,,,,,1.96,,,,4.38,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-09,,,,8,5,,,,,,,,,,,3.61,,,,5.36,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-10,,,,4,2,,0,,,,,,,,0,13.02,,,,13.44,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-11,,,,3,0,,0,,,,,,,,0,0.06,,,,0.1,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2016-12,,,,11,9,,,,,,,,,,,1.94,,,,4.67,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-01,,,,6,5,,,,,,,,,,,2.87,,,,7.79,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-02,,,,5,2,,0,,,,,,,,0,1.26,,,,1.73,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-03,,,,4,3,,,,,,,,,,,0.32,,,,0.56,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-04,,,,3,2,,0,,,,,,,,0,1.09,,,,2.22,0,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-05,,,,6,5,,,,,,,,,,,2.51,,,,5.54,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-06,,,,11,7,,,,,,,,,,,0.45,,,,2.02,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-07,,,,21,14,,,,,,,,,,,1.91,,,,11.72,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-09,,,,6,5,,,,,,,,,,,3.81,,,,6.01,,,,,,,,
US1GACT0025,"SAVANNAH 2.7 ENE, GA US",32.0427,-81.0904,5.5,2017-10,,,,2,1,,,,,,,,,,,0.34,,,,0.37,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-05,,,,10,5,,,,,,,,,,,1.06,,,,2.02,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-06,,,,10,7,,,,,,,,,,,1.39,,,,3.73,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-07,,,,15,10,,,,,,,,,,,1.56,,,,5.67,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-08,,,,10,7,,,,,,,,,,,3.11,,,,6.7,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-10,,,,3,2,,,,,,,,,,,0.48,,,,0.9,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2014-12,,,,6,5,,,,,,,,,,,0.89,,,,2.88,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-01,,,,10,5,,,,,,,,,,,1.01,,,,2.67,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-02,,,,8,5,,,,,,,,,,,1.42,,,,3.32,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-03,,,,10,5,,,,,,,,,,,0.62,,,,1.77,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-04,,,,10,7,,,,,,,,,,,1.98,,,,6.38,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-05,,,,5,3,,,,,,,,,,,0.53,,,,1.12,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-06,,,,12,3,,,,,,,,,,,0.9,,,,2.2,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-07,,,,15,11,,,,,,,,,,,1.75,,,,6.98,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-08,,,,21,14,,,,,,,,,,,2.85,,,,12.16,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-09,,,,12,8,,,,,,,,,,,0.92,,,,2.8,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-10,,,,12,7,,,,,,,,,,,0.52,,,,2.09,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-11,,,,9,6,,,,,,,,,,,1,,,,2.34,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2015-12,,,,9,7,,,,,,,,,,,0.64,,,,2.09,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-01,,,,10,8,,,,,,,,,,,1.06,,,,3.87,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-02,,,,8,6,,,,,,,,,,,1.48,,,,3.07,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-03,,,,9,6,,,,,,,,,,,1.02,,,,2.67,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-04,,,,7,2,,,,,,,,,,,1.52,,,,2.02,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-05,,,,7,4,,,,,,,,,,,6.15,,,,7.64,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-06,,,,9,3,,,,,,,,,,,3.32,,,,5.55,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-07,,,,6,3,,,,,,,,,,,0.34,,,,0.9,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-08,,,,11,4,,,,,,,,,,,2.17,,,,5.88,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-09,,,,11,7,,,,,,,,,,,4.19,,,,6.34,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-10,,,,2,2,,0,,,,,,,,0,0.21,,,,0.31,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-11,,,,3,1,,0,,,,,,,,0,0.17,,,,0.22,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2016-12,,,,9,8,,,,,,,,,,,2.75,,,,4.83,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-01,,,,9,5,,,,,,,,,,,1.76,,,,5.47,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-02,,,,4,3,,0,,,,,,,,0,0.32,,,,0.88,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-03,,,,4,2,,0,,,,,,,,0,0.19,,,,0.42,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-04,,,,3,2,,0,,,,,,,,0,1.84,,,,2.14,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-06,,,,14,6,,,,,,,,,,,0.92,,,,2.85,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-07,,,,12,8,,,,,,,,,,,1.2,,,,5.96,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-09,,,,4,4,,0,,,,,,,,0,6.35,,,,9.25,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-10,,,,6,5,,0,,,,,,,,0,0.7,,,,1.72,0,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-11,,,,6,4,,,,,,,,,,,0.7,,,,1.9,,,,,,,,
US1GACT0040,"SAVANNAH 8.2 SSE, GA US",31.9155,-81.0755,14.6,2017-12,,,,7,4,,,,,,,,,,,0.84,,,,1.65,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2014-05,,,,6,2,,,,,,,,,,,1.77,,,,2.11,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2014-06,,,,10,6,,,,,,,,,,,1.61,,,,4.07,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2014-07,,,,11,9,,,,,,,,,,,2.73,,,,12.1,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2014-09,,,,17,11,,,,,,,,,,,0.78,,,,3.55,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-01,,,,8,3,,,,,,,,,,,1.46,,,,1.88,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-02,,,,10,6,,,,,,,,,,,1.86,,,,3.9,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-04,,,,15,7,,,,,,,,,,,2.11,,,,5.95,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-06,,,,10,5,,,,,,,,,,,1.07,,,,2.3,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-07,,,,14,11,,,,,,,,,,,4.2,,,,11.3,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-08,,,,20,15,,,,,,,,,,,1.97,,,,10.98,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2015-09,,,,12,6,,,,,,,,,,,0.99,,,,3.42,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2016-01,,,,11,5,,,,,,,,,,,1.31,,,,3.96,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2016-02,,,,9,4,,,,,,,,,,,1.37,,,,3.08,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2016-03,,,,7,2,,,,,,,,,,,1.51,,,,2.37,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2017-01,,,,6,3,,,,,,,,,,,1.83,,,,4.74,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2017-02,,,,5,2,,,,,,,,,,,0.23,,,,0.53,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2017-03,,,,4,3,,,,,,,,,,,0.38,,,,0.81,,,,,,,,
US1GACT0041,"TYBEE ISLAND 0.6 NNE, GA US",32.0181,-80.852,0.9,2017-06,,,,13,6,,,,,,,,,,,1.24,,,,3.36,,,,,,,,
US1GACT0063,"SAVANNAH 2.9 SE, GA US",31.9943,-81.0966,4.9,2015-04,,,,7,7,,,,,,,,,,,1.2,,,,3.52,,,,,,,,
US1GACT0063,"SAVANNAH 2.9 SE, GA US",31.9943,-81.0966,4.9,2015-07,,,,10,8,,,,,,,,,,,1.1,,,,6.3,,,,,,,,
US1GACT0063,"SAVANNAH 2.9 SE, GA US",31.9943,-81.0966,4.9,2015-12,,,,5,5,,,,,,,,,,,0.91,,,,2.76,,,,,,,,
US1GACT0063,"SAVANNAH 2.9 SE, GA US",31.9943,-81.0966,4.9,2016-07,,,,4,4,,,,,,,,,,,1.5,,,,2.7,,,,,,,,
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-01,6.3,3,3,9,4,0,0,0,9,0,7,0,22,0,0,0.33,78,1126,449,1.02,0,50.6,61,40.2,250,240,30,44
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-02,6.9,3,0,5,2,0,0,0,10,0,9,0,21,0,0,0.67,77,1536,410,1.33,0,50.4,62.8,38,270,270,36.9,44
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-03,7.6,34,31,5,4,0,0,0,3,0,22,0,26,0,0,1.86,84,1738,201,4.42,0,59.5,71.1,47.9,260,260,36,46
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-04,8.5,99,65,7,5,0,0,0,0,0,27,1,37,0,0,3.66,90,1802,64,6.97,0,65,76.1,54,260,260,34.9,45
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-05,8.1,397,297,14,13,0,0,0,0,0,29,5,52,0,0,1.51,92,1815,12,9.69,0,74.2,82.9,65.4,300,80,30,38
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-06,6,903,506,9,8,0,0,0,0,0,30,21,67,0,0,1.62,97,1815,0,4.39,0,81.9,91.4,72.3,320,70,30,43
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-07,6.7,1396,493,14,10,0,0,0,0,0,31,18,67,0,0,1.25,96,0,0,6.57,0,80.9,90.2,71.6,290,30,31.1,39
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-08,4.9,1898,502,15,14,0,0,0,0,0,31,19,67,0,0,2.55,96,0,0,7.87,0,81.2,89.8,72.6,360,350,38,47
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-09,6.3,2260,362,6,3,0,0,0,0,0,30,4,50,0,0,1.73,91,0,0,2.43,0,77,85.9,68.2,260,280,23,30
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-10,5.8,2425,165,7,5,0,0,0,0,0,27,2,40,0,0,1.18,93,53,52,3.41,0,68.6,78.7,58.6,10,320,23.9,35
USW00003822,"SAVANNAH INTERNATIONAL AIRPORT, GA US",32.13133,-81.20237,14,2009-11,5.4,2439,14,4,3,0,0,0,0,0,18,0,35,0,0,0.82,79,234,181,2.31,0,59.4,69.7,49.2,140,10,23,32
