,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
84,       16,      00,   195701,   3.18,     53,  -2.75,  -2.75,  -1.82,  -2.75,     52,    358,   -.79,      0,    -.3,   -.96,  -1.34,   -.95,   -.86,   43.6,   62.4,0
85,       16,      00,   195702,    3.7,   59.6,     -3,     -3,   -1.6,     -3,     63,    184,   -.42,   -.93,   -.25,    -.9,  -1.32,  -1.42,  -1.19,   50.2,   69.1,0
86,       16,      00,   195703,   6.55,   57.5,     .5,  -2.19,   1.51,  -1.51,     32,    242,    .82,    .25,   -.28,   -.33,  -1.07,  -1.18,   -.74,   46.6,   68.3,0
87,       16,      00,   195704,   8.07,   67.4,   1.27,  -1.14,   2.45,    .56,    121,     37,   1.38,   1.38,    .99,    .41,   -.27,   -.67,   -.57,   57.4,   77.3,0
88,       16,      00,   195705,   3.83,   74.7,    .71,  -1.46,   -1.3,    -.3,    317,      0,   -.34,    .67,     .9,    .46,   -.19,   -.62,   -.72,   64.8,   84.5,0
89,       16,      00,   195706,    9.3,   79.6,    1.9,    1.9,    3.8,    1.9,    446,      0,   1.69,    .96,   1.35,    .87,     .6,   -.07,   -.26,   70.5,   88.7,1
90,       16,      00,   195707,   3.64,   82.6,   1.27,   1.27,   -1.3,    .59,    551,      0,   -1.1,     .9,    .45,    .88,    .52,   -.02,   -.73,   72.3,     93,0
91,       16,      00,   195708,   2.83,   81.2,    .57,    .57,  -1.73,   -.95,    500,      0,  -1.16,  -1.51,    .26,    .75,    .45,   -.09,  -1.04,   70.4,   91.9,0
92,       16,      00,   195709,    7.6,   74.8,    1.6,    1.6,   3.29,   1.51,    312,      1,   1.45,    .65,    -.1,   1.08,    .71,    .49,    -.6,   65.7,   83.8,0
93,       16,      00,   195710,   5.11,   63.7,   2.17,   2.17,   2.18,   2.17,     77,     99,    .77,   1.34,    .85,    .84,   1.15,    .78,   -.33,   52.9,   74.6,0
94,       16,      00,   195711,   9.66,     58,   3.46,   3.46,   4.56,   3.46,     33,    215,   1.83,   1.71,   2.04,   1.94,   1.95,   1.45,    .15,   48.7,   67.3,0
95,       16,      00,   195712,   3.53,   52.7,   2.56,   2.56,  -1.65,   1.84,     12,    379,   -.97,   1.08,   1.19,    .92,   1.57,   1.15,    .24,   40.9,   64.6,0
96,       16,      00,   195801,   4.61,   45.3,   2.23,   2.23,    -.2,   1.39,      9,    604,   -.09,   -.68,    .72,   1.06,   1.12,   1.32,    .35,   34.5,     56,0
97,       16,      00,   195802,   3.43,   45.2,   1.73,   1.73,   -.81,    .56,      0,    538,   -.56,   -.48,   -.93,   1.18,   1.12,   1.36,      0,   35.5,   54.9,0
98,       16,      00,   195803,   5.31,   54.5,   1.79,   1.79,    .72,    .88,     17,    316,     .3,   -.28,    -.3,    .62,    .42,   1.24,    .06,   44.3,   64.8,0
99,       16,      00,   195804,   5.71,   66.1,   1.89,   1.89,    .84,   1.26,    101,     50,     .5,    .49,    .08,    .49,    .86,    .95,     .3,   55.6,   76.6,0
100,       16,      00,   195805,   5.52,     74,   1.77,   1.77,    .24,   1.19,    289,      1,    .36,    .51,    .54,   -.18,   1.13,   1.14,     .4,   63.7,   84.3,0
101,       16,      00,   195806,   5.58,   80.5,   1.87,   1.87,    .84,   1.48,    469,      0,    .48,    .49,    .58,    .25,    .75,    .63,    .46,   70.7,   90.3,0
102,       16,      00,   195807,   6.15,   82.1,   1.95,   1.95,    .81,   1.78,    523,      0,    .38,    .55,    .56,     .4,    .64,    .91,    .68,   72.4,   91.7,0
103,       16,      00,   195808,   6.41,   80.7,   2.52,   2.52,   2.32,   2.52,    489,      0,    .94,    .85,    .84,    .82,    .23,    1.3,    .89,   70.3,     91,0
