StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       01,      00,   200009,   3.49,   73.9,  -4.97,  -4.97,   -.81,  -4.97,    259,      6,      0,     -1,  -2.05,  -1.91,  -2.07,  -2.08,  -1.83,   62.6,   85.2,
       01,      00,   200010,     .8,   64.6,  -5.29,  -5.29,  -2.47,  -5.29,     84,    105,  -1.31,   -.82,  -1.47,  -2.66,  -2.39,  -2.63,  -1.95,   49.6,   79.7,
       01,      00,   200011,    7.7,   52.8,    1.1,  -3.64,    3.3,  -2.36,      4,    390,   1.62,     .7,     .5,   -.93,  -1.31,  -1.92,  -1.58,     42,   63.6,
       01,      00,   200012,   4.29,   39.2,    .92,  -3.33,   -.19,  -2.09,      0,    829,    -.3,   1.01,    .35,   -.99,  -1.33,  -1.77,  -1.99,   28.6,   49.8,
       01,      00,   200101,   4.69,   41.2,    .78,  -3.04,   -.16,  -1.85,      3,    769,   -.07,   -.35,    .73,   -.35,  -1.51,  -1.88,  -2.22,   29.9,   52.5,
       01,      00,   200102,   4.11,   52.6,    .27,  -3.15,  -1.27,  -2.37,     14,    395,   -.46,   -.47,   -.64,   -.09,  -1.25,  -1.52,     -2,     41,   64.1,
       01,      00,   200103,  10.11,   51.4,   1.36,  -1.71,   3.35,    .21,      9,    456,   1.49,    .93,    .71,    .69,    -.3,    -.7,  -1.54,   41.1,   61.8,
       01,      00,   200104,   3.88,   64.7,    .86,   -1.9,  -1.09,    -.4,     67,     90,   -.27,    .92,    .54,    .82,    .05,   -.86,  -1.39,   52.4,     77,
       01,      00,   200105,   4.03,   70.6,    .73,  -1.74,   -.12,   -.31,    181,     24,    .01,   -.24,    .78,    .14,    .32,   -.48,   -1.4,   57.8,   83.4,
       01,      00,   200106,   7.15,   75.8,   1.78,   1.78,   3.36,   1.78,    313,      0,   1.37,    .93,    .52,    .74,    .73,   -.05,  -1.41,   65.6,   86.1,
       01,      00,   200107,   3.95,   79.7,    1.3,    1.3,   -.88,     .8,    443,      0,    -.8,     .6,    .43,    .58,    .82,    .17,  -1.45,   69.4,     90,
       01,      00,   200108,   5.48,   78.5,   1.71,   1.71,   1.62,   1.71,    408,      0,    .73,   -.11,    .78,      1,    .44,    .59,  -1.16,   68.8,   88.1,
       01,      00,   200109,    4.8,   71.9,   2.04,   2.04,   1.52,   2.04,    206,     13,    .65,     .9,    .28,    .49,    .74,    .75,    -.9,   61.2,   82.6,
       01,      00,   200110,   3.27,   60.6,   2.25,   2.25,   1.28,   2.25,     36,    187,    .38,    .59,     .8,    .79,    .87,   1.09,   -.92,   46.8,   74.4,
       01,      00,   200111,   3.43,   58.8,   -.18,   1.85,   -.53,   1.54,     28,    233,    .02,    .15,    .39,    .74,    .98,    .56,   -.84,   44.1,   73.6,
       01,      00,   200112,   4.14,   50.6,   -.45,   1.36,   -.88,    .62,      9,    482,   -.38,   -.38,    -.2,   -.05,    .24,    .55,   -.82,   39.1,     62,
       01,      00,   200201,   5.11,   46.8,   -.43,    1.2,   -.07,    .39,     14,    598,    .15,   -.25,   -.31,    .25,    .42,    .63,   -.78,   35.3,   58.3,
       01,      00,   200202,   2.99,     46,   -.99,   -.99,  -1.83,   -.99,      2,    554,  -1.15,   -.76,    -.9,   -.38,    .08,    .48,   -.73,   33.3,   58.8,
       01,      00,   200203,   5.79,     55,  -1.03,  -1.03,   -.43,  -1.03,     19,    358,    .03,    -.7,    -.6,   -.61,   -.44,    -.1,   -.62,   41.6,   68.4,
       01,      00,   200204,   2.19,   66.4,  -1.82,  -1.82,  -2.68,  -1.82,     88,     71,  -1.25,   -.77,  -1.22,  -1.11,   -.61,   -.34,   -.87,   54.8,   78.1,
       01,      00,   200205,   4.09,   70.2,  -1.75,  -1.75,   -.35,  -1.75,    168,     33,    .05,   -.88,   -.66,  -1.04,   -.73,   -.35,   -.63,   58.2,   82.3,
       01,      00,   200206,   3.77,   77.2,  -1.68,  -1.68,   -.32,  -1.68,    355,      0,   -.16,   -.17,   -.84,   -.96,   -.95,   -.81,   -.63,   65.9,   88.5,
       01,      00,   200207,   5.38,   80.3,  -1.65,  -1.65,   -.45,  -1.65,    467,      0,    .18,   -.07,   -.12,   -.99,  -1.01,   -.62,   -.36,   69.8,   90.8,
       01,      00,   200208,   3.24,   79.7,  -1.92,  -1.92,  -1.32,  -1.92,    450,      0,   -.73,   -.45,   -.51,   -.89,  -1.17,    -.9,   -.29,   68.6,   90.8,
       01,      00,   200209,   7.57,   77.3,    .97,   -.76,    2.9,    .67,    356,      0,   1.75,    1.1,    .87,   -.12,   -.45,   -.54,    .08,   67.7,   86.9,
       01,      00,   200210,   5.58,   67.8,   1.77,   1.77,    2.7,   1.77,    132,     71,   1.34,   2.01,   1.63,    .98,   -.06,   -.23,    .53,   59.7,   75.8,
       01,      00,   200211,   4.88,     51,   2.11,   2.11,   1.58,   2.11,      2,    443,    .68,   1.21,   1.71,    1.2,    .47,   -.01,    .27,   39.9,   62.1,
       01,      00,   200212,   6.54,   45.2,   2.38,   2.38,   1.47,   2.38,      2,    640,    .73,    .86,   1.33,   1.58,    .72,    .31,    .62,   34.1,   56.3,
       01,      00,   200301,   2.33,     40,   1.38,   1.38,  -2.28,    .32,      2,    810,  -1.64,   -.39,   -.02,   1.03,    .74,   -.01,    .37,   28.4,   51.5,
       01,      00,   200302,   6.76,     48,   1.71,   1.71,    1.4,   1.22,      4,    511,    .84,   -.35,    .11,   1.51,   1.06,    .45,    .61,   37.2,   58.7,
       01,      00,   200303,   4.67,   57.6,      1,      1,  -1.58,   -.17,     33,    290,   -.45,    .14,   -.63,    .52,    .86,    .29,    .09,   46.9,   68.3,
       01,      00,   200304,   6.41,   63.3,   1.28,   1.28,   1.13,    .55,     49,    112,    .78,    .18,    .49,     .3,   1.06,    .84,    .32,   50.8,   75.8,
       01,      00,   200305,   8.49,   71.6,   2.54,   2.54,   4.17,   2.54,    203,     23,   2.02,   1.72,   1.09,    .81,   1.74,   1.38,    .74,   61.6,   81.7,
       01,      00,   200306,   8.17,   75.6,   3.75,   3.75,   4.44,   3.75,    299,      1,   1.71,    2.4,   2.13,    1.2,   1.71,   1.99,    .78,   65.7,   85.5,
       01,      00,   200307,   7.74,   78.5,   4.34,   4.34,   2.91,   4.34,    408,      0,   1.26,   1.84,   2.49,   1.98,   1.66,   2.29,   1.17,   69.2,   87.8,
       01,      00,   200308,    5.7,   79.4,   4.61,   4.61,   2.17,   4.61,    441,      0,    .85,    1.4,   1.99,   2.07,   1.77,   2.51,   1.17,   69.9,     89,
       01,      00,   200309,    3.7,   73.1,   4.38,   4.38,    .72,   4.38,    238,      9,    .11,    .56,   1.14,   2.53,   1.57,   2.02,      1,   61.6,   84.6,
       01,      00,   200310,   1.61,   63.5,   -.13,    3.8,   -.39,   3.59,     67,    130,   -.61,    -.4,    .01,   2.08,   1.81,   1.53,    .85,   51.1,   75.9,
       01,      00,   200311,   4.67,   58.2,    .18,   3.59,    .54,   3.53,     24,    242,     .6,      0,    .01,   1.42,   1.65,   1.47,    .95,   45.6,   70.9,
       01,      00,   200312,   3.47,     44,   -.35,   2.86,  -1.06,   2.33,      1,    670,   -.77,   -.17,   -.53,    .33,    1.7,    1.1,   1.03,   31.6,   56.3,
       01,      00,   200401,   3.27,   44.2,   -.85,   2.03,   -1.6,    .84,      6,    678,   -.92,  -1.21,   -.67,   -.55,   1.28,   1.21,    .86,   32.6,   55.8,
       01,      00,   200402,   7.06,   45.4,   -.16,   2.43,   1.81,   1.89,      2,    572,    .97,    .12,   -.43,   -.37,    .95,   1.31,   1.29,     36,   54.6,
       01,      00,   200403,   2.28,     59,  -1.36,    .96,  -3.65,   -.92,     43,    254,  -1.76,   -.51,   -.95,   -1.1,   -.35,    .98,    .91,   45.4,   72.5,
       01,      00,   200404,   3.37,   61.2,  -1.58,  -1.58,  -1.09,  -1.58,     28,    155,   -.53,  -1.67,   -.74,  -1.02,   -.94,    .62,   1.01,   47.1,   75.2,
       01,      00,   200405,      4,   72.7,  -1.59,  -1.59,   -.51,  -1.59,    241,      9,      0,   -.44,  -1.41,  -1.19,  -1.07,    .01,      1,   61.3,   84.1,
       01,      00,   200406,   7.53,   76.8,   1.19,   1.19,   3.56,   1.19,    340,      0,    1.5,   1.03,    .48,   -.33,    -.6,   -.11,   1.36,   67.9,   85.7,
       01,      00,   200407,   4.43,   79.2,    .95,    .95,   -.34,    .64,    423,      0,   -.42,    .86,    .65,   -.19,   -.56,   -.54,   1.24,   68.8,   89.5,
       01,      00,   200408,   4.48,   76.3,   1.21,   1.21,   1.06,   1.21,    336,      0,    .13,   -.33,    .74,   -.56,    -.7,   -.68,   1.35,   65.6,     87,
       01,      00,   200409,   6.63,   73.8,    2.1,    2.1,   3.06,    2.1,    256,      7,   1.41,   1.21,    .68,    .72,   -.01,   -.31,   1.18,   63.9,   83.8,
       01,      00,   200410,   3.87,   68.5,   2.37,   2.37,   1.44,   2.37,    147,     61,    .66,   1.31,   1.23,   1.24,     .4,    .01,   1.01,   58.5,   78.4,
       01,      00,   200411,   8.12,   57.8,   3.46,   3.46,   4.01,   3.46,     22,    257,   1.74,   1.57,   1.81,   2.05,    .79,    .47,    1.3,     48,   67.5,
       01,      00,   200412,   4.84,   45.1,   3.12,   3.12,    .04,   3.07,      1,    640,   -.02,   1.26,    1.3,   1.43,   1.32,    .65,   1.27,   33.4,   56.8,
       01,      00,   200501,   2.86,   49.2,   2.03,   2.03,  -2.29,   1.02,     20,    531,  -1.22,   -.82,    .52,   1.16,   1.27,    .63,   1.32,   38.1,   60.4,
       01,      00,   200502,   4.96,   51.2,   1.69,   1.69,   -.41,    .49,     11,    421,   -.01,   -.88,   -.77,    1.1,   1.33,    .35,   1.21,   40.8,   61.6,
       01,      00,   200503,   5.85,   53.5,   1.43,   1.43,   -.25,    .15,     14,    394,    .05,   -.05,   -.66,    .48,    .71,    .78,   1.28,   41.7,   65.4,
       01,      00,   200504,    7.6,     61,   2.07,   2.07,   2.36,   1.61,     27,    157,   1.19,    .79,    .61,    .73,   1.25,   1.33,   1.39,   47.8,   74.2,
       01,      00,   200505,    2.8,   68.3,   1.53,   1.53,   -.97,     .7,    130,     50,   -.71,    .56,    .39,   -.24,    .95,   1.17,    .84,   55.3,   81.2,
       01,      00,   200506,   6.37,   76.7,   2.17,   2.17,   2.38,   2.09,    337,      0,   1.08,    .29,     .9,    .16,     .8,      1,    .59,   66.9,   86.6,
       01,      00,   200507,   9.19,   80.4,   3.23,   3.23,   3.85,   3.23,    466,      0,   1.78,   1.76,   1.24,   1.15,    1.2,   1.63,    .73,   71.2,   89.5,
       01,      00,   200508,   6.01,   80.5,   3.65,   3.65,   2.28,   3.65,    473,      0,   1.02,   1.99,   1.98,   1.54,    .85,   1.79,    .74,     71,     90,
       01,      00,   200509,   3.29,   76.9,   -.05,   3.23,   -.14,   3.12,    346,      1,   -.11,    .52,   1.51,   1.64,    .85,   1.36,    .68,   65.2,   88.7,
       01,      00,   200510,    .61,   63.8,   -.58,   2.37,   -1.6,   1.56,     70,    123,  -1.52,     -1,   -.35,    .71,    .85,    .97,     .6,   51.1,   76.5,
       01,      00,   200511,   3.59,   55.8,   -.67,   1.97,   -.45,    .96,     13,    309,     .1,   -.83,   -.72,    .93,    .87,     .4,     .5,   42.7,   68.9,
       01,      00,   200512,   3.95,   43.4,   -.85,   1.51,   -.77,    .21,      1,    700,   -.48,   -.39,  -1.09,    .28,    .74,     .3,    .69,   31.3,   55.4,
       01,      00,   200601,   5.23,   51.1,   -.85,   1.27,   -.25,    -.1,     26,    482,    .21,   -.28,   -.29,   -.49,    .36,    .63,    .85,   39.2,   63.1,
       01,      00,   200602,   5.05,   46.1,   -.76,   1.14,      0,   -.19,      2,    561,    .04,     .1,    -.3,   -.85,     .6,    .63,    .66,   34.8,   57.3,
       01,      00,   200603,   2.97,   56.1,  -1.62,  -1.62,   -2.8,  -1.62,     26,    327,  -1.32,   -.97,   -.77,  -1.31,   -.28,    .24,    .72,     43,   69.2,
       01,      00,   200604,   3.07,   67.5,  -2.16,  -2.16,  -2.11,  -2.16,    112,     51,    -.7,  -1.51,  -1.18,  -1.07,  -1.15,   -.37,    .68,   53.7,   81.2,
       01,      00,   200605,   4.41,   70.4,  -1.87,  -1.87,     .2,  -1.71,    175,     28,    .22,    -.4,  -1.14,   -.97,  -1.26,   -.17,    .71,   58.5,   82.4,
       01,      00,   200606,   2.01,   78.1,  -2.39,  -2.39,  -2.14,  -2.39,    374,      0,  -1.73,   -.72,  -1.02,  -1.18,  -1.51,   -.76,    .11,   64.7,   91.4,
       01,      00,   200607,   3.33,   81.9,  -3.12,  -3.12,  -2.92,  -3.12,    511,      0,  -1.42,  -2.46,  -1.35,  -1.63,  -1.48,  -1.49,      0,   69.8,   93.9,
       01,      00,   200608,   3.91,   82.3,  -3.37,  -3.37,  -1.72,  -3.37,    530,      0,   -.25,  -1.07,  -1.81,  -1.92,  -1.58,  -1.78,   -.06,     71,   93.6,
       01,      00,   200609,   3.53,   72.8,  -3.19,  -3.19,   -.51,  -3.19,    225,     11,    .02,   -.26,   -.92,  -1.39,  -1.47,  -1.74,    -.3,   60.7,   84.8,
       01,      00,   200610,   5.13,   61.9,  -2.18,  -2.18,   2.06,  -1.29,     49,    167,   1.18,    .77,     .5,   -.57,  -1.17,   -1.2,   -.18,   48.8,     75,
       01,      00,   200611,   4.84,   52.8,   -1.6,   -1.6,   1.05,   -.27,      4,    384,    .66,   1.09,    .84,   -.38,  -1.01,  -1.02,   -.46,   39.8,   65.8,
       01,      00,   200612,   4.06,   49.4,  -1.73,  -1.73,   -.86,   -.73,      7,    517,   -.42,     .1,    .66,   -.11,   -.72,   -.99,    -.5,   36.9,   61.8,
       01,      00,   200701,   4.34,   46.7,   -1.8,   -1.8,   -.77,  -1.07,     13,    606,   -.26,   -.56,   -.16,    .16,   -.58,  -1.14,   -.37,   36.4,     57,
       01,      00,   200702,   2.64,   44.8,  -2.31,  -2.31,  -2.07,  -2.24,      2,    595,  -1.38,  -1.27,  -1.29,   -.21,  -1.17,  -1.58,   -.65,   32.1,   57.6,
       01,      00,   200703,   1.56,     60,  -3.52,  -3.52,  -4.33,  -3.52,     54,    220,  -2.29,  -2.51,  -2.16,  -1.06,  -1.41,  -1.71,  -1.03,   45.4,   74.6,
       01,      00,   200704,   3.91,     60,   -3.4,   -3.4,   -.75,   -3.4,     21,    186,   -.26,  -1.75,  -2.07,  -1.57,  -1.13,  -1.63,  -1.37,   46.8,   73.2,
       01,      00,   200705,    .73,   71.2,  -4.23,  -4.23,  -3.52,  -4.23,    201,     16,  -2.27,  -1.66,  -2.84,  -2.34,  -1.47,  -2.11,  -1.56,     57,   85.3,
       01,      00,   200706,   2.78,   78.8,  -4.57,  -4.57,  -2.33,  -4.57,    405,      0,   -.87,  -2.08,  -1.77,  -2.47,  -1.64,  -1.84,  -1.73,   65.8,   91.8,
       01,      00,   200707,    5.2,   79.2,   -4.4,   -4.4,   -.91,   -4.4,    425,      0,    .08,   -.57,   -1.8,  -2.43,     -2,   -1.6,     -2,   69.2,   89.3,
       01,      00,   200708,   2.67,   84.4,  -5.05,  -5.05,  -3.31,  -5.05,    596,      0,   -1.2,   -.78,  -1.18,  -2.59,  -2.46,  -1.79,  -2.17,   71.9,   96.8,
       01,      00,   200709,   3.11,     76,  -5.02,  -5.02,  -1.46,  -5.02,    324,      1,   -.21,  -1.04,   -.84,  -1.81,  -2.51,  -1.83,  -2.18,   64.5,   87.5,
       01,      00,   200710,   3.92,   66.5,   -4.4,   -4.4,     .3,  -4.23,    113,     79,    .68,    .24,   -.42,   -1.5,  -2.27,  -2.13,  -2.04,   54.6,   78.3,
       01,      00,   200711,   2.75,   53.6,  -4.36,  -4.36,  -1.25,  -4.36,      6,    364,   -.38,    .14,   -.04,   -.91,  -2.27,  -2.56,  -2.07,   39.9,   67.4,
       01,      00,   200712,   4.25,   51.6,  -4.37,  -4.37,  -1.38,  -4.37,     13,    450,   -.32,   -.61,   -.17,   -.76,  -1.59,  -2.56,  -2.82,   40.6,   62.6,
       01,      00,   200801,   4.09,     43,  -4.19,  -4.19,   -.79,  -4.19,      5,    709,    -.4,   -.58,   -.77,    -.9,  -1.73,  -2.94,  -2.66,   32.1,   53.9,
       01,      00,   200802,   5.79,   49.2,  -3.61,  -3.61,    .44,  -3.38,      5,    472,     .4,   -.05,   -.33,   -.34,  -1.01,  -2.16,  -2.45,   36.1,   62.2,
       01,      00,   200803,   4.01,   55.2,  -3.86,  -3.86,  -1.88,  -3.86,     20,    347,   -.76,   -.36,    -.6,    -.6,   -.98,  -1.65,  -2.35,   41.2,   69.1,
       01,      00,   200804,   4.53,   62.8,  -3.58,  -3.58,   -.33,  -3.58,     42,    126,    .03,   -.58,   -.33,   -.78,   -.94,  -1.61,  -2.16,   50.6,     75,
       01,      00,   200805,   4.43,   70.3,   -3.1,   -3.1,    .34,   -2.9,    170,     30,    .23,    .12,   -.41,   -.55,   -.57,  -1.02,  -2.13,   58.5,   82.1,
       01,      00,   200806,   2.69,   78.7,  -3.29,  -3.29,  -1.55,  -3.29,    398,      0,   -.95,   -.45,   -.36,   -.68,   -.72,  -1.01,  -1.87,   66.8,   90.6,
       01,      00,   200807,   4.04,     80,  -3.54,  -3.54,  -1.76,  -3.54,    458,      0,   -.72,  -1.25,   -.81,   -.75,  -1.06,  -1.14,   -1.8,   68.4,   91.6,
       01,      00,   200808,   8.89,   78.4,   1.52,  -1.66,   4.56,     .2,    406,      0,   2.37,   1.23,    .51,   -.08,   -.29,   -.34,   -1.4,   68.4,   88.3,
       01,      00,   200809,   1.65,   74.5,    .82,  -2.03,  -1.62,   -.83,    278,      4,   -1.2,      1,    .39,   -.13,   -.45,   -.53,  -1.51,   64.2,   84.8,
       01,      00,   200810,   3.02,   62.2,    .91,  -1.65,    .51,   -.27,     51,    152,    .25,   -.66,     .8,   -.04,   -.29,   -.65,  -1.73,     50,   74.3,
       01,      00,   200811,   3.15,     51,    .69,   -1.6,   -.37,   -.37,      3,    445,   -.14,   -.04,   -.61,   -.23,   -.46,   -.58,  -1.84,   37.5,   64.5,
       01,      00,   200812,   6.78,   49.7,   1.07,   -.98,   1.37,    .66,      8,    518,    .82,    .43,    .39,    .46,    .09,   -.22,  -2.07,   39.1,   60.3,
       01,      00,   200901,   4.42,   45.3,    .76,  -1.08,   -.61,    .29,      9,    657,   -.22,     .4,    .14,    .59,    .03,   -.14,  -1.92,   33.8,   56.7,
       01,      00,   200902,   3.85,   48.2,    .28,  -1.37,  -1.19,   -.38,      4,    494,   -.61,   -.69,   -.06,   -.58,   -.25,   -.47,  -1.77,   34.8,   61.5,
       01,      00,   200903,   8.98,   57.3,    .89,   -.59,   1.91,    .86,     31,    295,   1.15,    .55,    .29,    .42,    .51,    .21,  -1.01,   45.6,   68.9,
       01,      00,   200904,   4.45,   61.4,    .72,   -.61,   -.24,    .68,     30,    154,      0,    .79,    .36,    .31,    .63,    .21,   -.96,   48.6,   74.2,
       01,      00,   200905,   8.51,   71.2,   2.07,   2.07,   4.26,   2.07,    197,     21,   2.03,   1.25,   1.53,    1.1,    .56,    .72,   -.23,   62.2,   80.3,
       01,      00,   200906,   2.71,   79.4,   1.31,   1.31,  -1.65,    .49,    416,      0,   -.94,    .94,    .66,    .57,    .61,    .68,   -.28,     68,   90.7,
       01,      00,   200907,   5.59,   78.1,   1.23,   1.23,    .18,    .47,    391,      0,    .29,   -.42,    .87,    .72,    .62,    .88,   -.25,   67.3,   88.9,
       01,      00,   200908,   5.49,     78,   1.56,   1.56,   1.37,   1.32,    392,      0,    .73,    .55,   -.04,   1.19,    .89,    .45,   -.01,   68.1,   87.8,
       01,      00,   200909,   7.57,     75,   2.58,   2.58,   3.54,   2.58,    288,      4,   1.75,   1.89,   1.55,   1.46,   1.23,    1.2,     .4,   66.6,   83.5,
       01,      00,   200910,   7.18,   62.8,      4,      4,   5.05,      4,     59,    153,   1.88,   2.39,   2.68,   2.38,   1.97,   1.73,    .72,   52.9,   72.8,
       01,      00,   200911,   4.39,   53.4,    3.9,    3.9,    .92,    3.9,      5,    364,    .48,   1.47,    1.9,   1.66,   2.11,   1.82,    .86,   41.2,   65.7,
       01,      00,   200912,  10.63,   44.8,   5.14,   5.14,   4.95,   5.14,      1,    651,   2.08,   1.74,   2.34,   2.96,    2.6,    2.2,   1.54,   35.5,   54.1,
       01,      00,   201001,   6.21,     40,   5.04,   5.04,   1.28,   5.04,      2,    809,    .67,   1.96,   1.76,   3.09,   2.93,   2.29,   1.75,   29.2,   50.8,
       01,      00,   201002,   4.22,   40.6,   -.16,   4.36,   -.48,   4.12,      0,    708,    -.4,    .16,   1.54,   2.52,   2.29,   2.57,   1.73,   30.3,   50.8,
       01,      00,   201003,   5.07,   51.2,   -.37,   3.68,   -.69,   3.13,      9,    456,   -.27,   -.53,   -.16,   1.68,   2.27,   2.08,   1.75,   39.7,   62.6,
       01,      00,   201004,   2.82,   64.2,   -.96,   2.67,  -1.89,   1.38,     58,     97,   -.84,    -.8,    -.9,    .59,   1.91,   1.94,   1.59,   49.7,   78.6,
       01,      00,   201005,   6.15,   73.3,   -.35,   2.91,   1.53,   2.16,    249,     11,   1.06,    .12,   -.13,     .8,   1.88,   1.68,   1.79,   62.3,   84.3,
       01,      00,   201006,   3.26,   80.9,   -.78,   2.14,   -1.4,    .87,    462,      0,   -.49,    .37,    -.2,   -.29,   1.17,   1.79,   1.89,   70.1,   91.6,
       01,      00,   201007,    3.5,   82.6,  -1.61,   1.01,  -2.73,  -1.16,    537,      0,  -1.23,  -1.23,   -.22,   -.84,    .31,   1.48,   1.81,   71.9,   93.2,
       01,      00,   201008,   4.83,     83,  -1.71,    .64,   -.79,  -1.63,    552,      0,    .35,   -.58,    -.8,   -.65,     .3,   1.37,   1.32,   72.6,   93.3,
       01,      00,   201009,   1.61,   76.9,  -2.51,  -2.51,  -2.92,  -2.51,    337,      1,  -1.24,   -.72,  -1.25,   -.98,   -.82,     .6,   1.24,   63.1,   90.6,
       01,      00,   201010,   2.59,   64.3,  -2.47,  -2.47,   -.66,  -2.47,     75,    117,    .02,   -.86,   -.64,   -.66,  -1.07,    .04,   1.19,   48.4,   80.1,
       01,      00,   201011,   4.73,   55.2,   -2.1,   -2.1,    .35,  -1.88,     12,    324,    .62,    .35,   -.28,   -.89,   -.77,     .1,   1.32,   42.3,   68.1,
       01,      00,   201012,    2.2,   40.3,  -2.67,  -2.67,  -2.35,  -2.67,      0,    788,  -1.74,   -.64,   -.61,  -1.33,  -1.17,  -1.04,   1.04,   28.9,   51.8,
       01,      00,   201101,   4.03,   41.1,  -2.65,  -2.65,   -.78,  -2.65,      3,    771,   -.44,  -1.43,   -.81,  -1.07,  -1.07,  -1.42,      1,   30.2,     52,
       01,      00,   201102,   3.49,   49.5,  -2.91,  -2.91,   -1.6,  -2.91,      6,    460,   -.83,  -1.02,  -1.73,  -1.64,  -1.92,  -1.57,    .99,   37.2,   61.8,
       01,      00,   201103,   8.18,   57.8,   -2.2,   -2.2,   1.22,  -1.64,     35,    289,    .89,    .21,   -.11,   -.51,  -1.09,  -1.02,    .89,   45.6,   69.9,
       01,      00,   201104,   5.08,   65.7,  -2.06,  -2.06,   -.25,  -1.55,     80,     78,    .27,    .75,    .24,   -.36,   -.68,   -.73,    .94,   52.6,   78.8,
       01,      00,   201105,   1.64,   69.9,  -2.64,  -2.64,  -2.39,  -2.64,    166,     29,  -1.51,   -.69,    .08,   -.98,  -1.06,  -1.36,    .27,   56.8,     83,
       01,      00,   201106,   3.55,   81.2,  -2.99,  -2.99,  -1.84,  -2.99,    470,      0,    -.3,  -1.25,   -.77,    -.6,   -.85,  -1.26,    .28,   68.5,     94,
       01,      00,   201107,   5.52,   81.7,  -3.02,  -3.02,  -1.04,  -3.02,    510,      0,    .26,    -.1,   -.97,    -.4,   -.79,     -1,    .27,   71.4,   91.9,
       01,      00,   201108,   2.05,   81.8,  -3.87,  -3.87,  -3.47,  -3.87,    506,      0,  -1.78,   -.92,   -.99,   -.57,  -1.31,  -1.36,   -.06,   69.4,   94.2,
       01,      00,   201109,   7.21,   72.1,  -2.44,  -2.44,   3.08,  -1.19,    208,     14,   1.62,    .51,    .45,   -.37,   -.36,   -.63,   -.07,   60.9,   83.4,
       01,      00,   201110,    .79,   60.6,   -2.6,   -2.6,  -1.22,  -1.79,     36,    186,  -1.32,    .56,    -.3,   -.93,   -.53,   -.88,    -.6,   46.6,   74.6,
       01,      00,   201111,   4.13,   55.3,  -2.32,  -2.32,    .05,  -1.46,     11,    319,    .36,   -.52,    .54,   -.27,   -.18,   -.96,   -.61,   43.1,   67.5,
       01,      00,   201112,   5.04,   49.3,  -2.13,  -2.13,   -.15,  -1.29,      6,    514,    .08,    .19,   -.47,   -.13,    -.6,   -.54,  -1.23,   38.4,   60.2,
       01,      00,   201201,   5.44,   50.1,   -1.9,   -1.9,    .01,  -1.04,     23,    509,    .31,    .16,    .21,   -.08,   -.62,   -.32,  -1.28,     38,   62.3,
       01,      00,   201202,   4.49,   52.1,  -2.01,  -2.01,   -.92,  -1.44,     14,    398,   -.26,   -.03,   -.08,    .32,    -.3,   -.23,  -1.27,   41.8,   62.3,
       01,      00,   201203,   5.35,   64.6,  -2.41,  -2.41,  -1.82,  -2.38,    111,    140,   -.15,   -.35,   -.22,   -.51,   -.26,   -.61,   -1.2,   52.8,   76.3,
       01,      00,   201204,   1.89,     65,  -3.08,  -3.08,  -2.74,  -3.08,     72,     84,  -1.46,  -1.04,  -1.01,   -.61,   -.74,   -1.1,  -1.28,   52.4,   77.6,
       01,      00,   201205,   4.16,   73.4,  -3.05,  -3.05,   -.87,  -3.05,    260,      8,    .08,   -.98,   -.85,   -.68,   -.34,   -.73,  -1.47,   61.4,   85.3,
       01,      00,   201206,      4,   76.8,   -2.8,   -2.8,    -.2,   -2.8,    350,      0,   -.02,   -.06,   -.84,   -.71,   -.88,   -.67,  -1.32,   65.3,   88.4,
       01,      00,   201207,   5.75,   81.6,  -2.64,  -2.64,   -.37,  -2.64,    512,      0,    .38,    .15,    .08,   -.73,   -.53,   -.64,  -1.13,   70.9,   92.3,
       01,      00,   201208,   6.07,   78.1,    .64,  -1.73,   1.92,   -.85,    398,      0,   1.05,    .83,    .57,   -.34,   -.36,    -.1,  -1.02,   68.3,   87.9,
       01,      00,   201209,   5.35,     73,   1.16,   -.97,   1.75,    .65,    233,     10,    .89,   1.32,   1.15,    .08,    -.1,   -.35,   -.69,   61.9,   84.1,
       01,      00,   201210,   2.91,   62.2,   1.29,   -.62,    .75,   1.21,     51,    157,    .19,    .65,   1.03,     .7,   -.15,   -.06,   -.66,     50,   74.4,
       01,      00,   201211,   1.36,   51.2,    .52,  -1.18,  -1.89,   -.12,      2,    431,  -1.71,    -.8,   -.09,     .2,   -.39,   -.41,   -.93,     37,   65.5,
       01,      00,   201212,   6.61,   50.9,    .82,   -.71,   1.06,    .67,     11,    465,    .75,   -.23,   -.18,    .57,   -.09,   -.18,   -.55,     40,   61.8,
       01,      00,   201301,   6.27,     50,      1,      1,    .78,      1,     22,    524,     .7,     .9,    .11,    .72,     .6,   -.03,   -.35,   40.3,   59.9,
       01,      00,   201302,   8.86,     48,   1.99,   1.99,   3.27,   1.99,      4,    505,   1.69,   1.67,   1.71,   1.12,   1.24,    .51,    .14,   37.2,   58.9,
       01,      00,   201303,   3.83,   49.8,   1.26,   1.26,  -1.58,    .46,      4,    497,   -.85,    .51,    .72,    .36,    .86,     .3,   -.26,   37.2,   62.3,
