,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
57,       09,      00,   195410,    .88,   64.9,  -5.48,  -5.48,  -2.64,  -5.48,     63,    116,  -1.23,   -1.7,  -2.64,  -3.09,  -2.82,  -2.23,  -1.06,   50.8,     79,0
58,       09,      00,   195411,   3.05,   50.8,  -4.94,  -4.94,   -.08,  -4.91,      1,    499,     .3,   -.57,   -1.2,  -3.09,  -2.77,  -2.04,   -.95,   38.4,   63.3,0
59,       09,      00,   195412,   3.18,     45,   -4.8,   -4.8,   -1.1,   -4.8,      1,    697,   -.44,   -.18,   -.75,   -2.7,  -2.67,  -3.09,  -1.16,   33.2,   56.9,0
60,       09,      00,   195501,   4.46,     45,  -4.25,  -4.25,    .15,  -4.14,      4,    704,    .21,   -.19,    -.1,  -1.53,  -2.22,  -2.71,  -1.05,   33.7,   56.2,0
61,       09,      00,   195502,   3.45,     50,  -4.18,  -4.18,  -1.11,  -4.18,      4,    510,   -.57,   -.34,   -.55,   -1.2,  -2.59,  -2.63,  -1.33,   37.7,   62.3,0
62,       09,      00,   195503,   1.87,   58.4,  -4.85,  -4.85,  -3.29,  -4.85,     27,    320,  -1.52,  -1.43,   -1.1,  -1.27,  -2.38,  -2.62,  -1.54,   45.1,   71.8,0
63,       09,      00,   195504,    4.9,   66.2,   -4.2,   -4.2,    .44,  -3.98,     67,     81,    .68,   -.64,   -.78,   -.64,   -1.6,  -2.14,   -1.6,   53.2,   79.2,0
64,       09,      00,   195505,   4.25,     73,  -3.73,  -3.73,    .12,  -3.41,    212,     15,    .48,    .68,   -.33,   -.58,  -1.05,  -1.82,  -1.58,   60.1,     86,0
65,       09,      00,   195506,      3,   73.7,  -3.55,  -3.55,   -.62,   -3.4,    212,      8,  -1.07,   -.32,    .08,   -.73,   -.99,  -1.76,  -1.71,   61.1,   86.2,0
66,       09,      00,   195507,   6.89,   79.5,   -2.7,   -2.7,   1.44,  -1.96,    420,      0,    .88,    .02,    .17,   -.49,   -.48,   -1.3,  -1.74,   68.8,   90.2,0
67,       09,      00,   195508,   3.31,     80,  -2.98,  -2.98,  -1.66,   -2.8,    433,      0,  -1.06,   -.01,   -.55,   -.64,   -.76,  -1.26,   -1.7,   68.8,   91.3,0
68,       09,      00,   195509,    3.9,   75.4,  -2.74,  -2.74,   -.21,  -2.58,    275,      2,    .17,    -.7,   -.01,      0,   -.64,   -.93,  -2.07,     65,   85.8,0
