,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
99,       08,      00,   195804,   4.53,   69.7,   4.06,   4.06,   1.55,   4.06,    188,     11,    .99,   1.48,   1.27,   1.35,   1.71,   1.96,    .96,   58.9,   80.5,0
100,       08,      00,   195805,   5.31,   74.5,   4.26,   4.26,   1.85,   4.26,    316,      0,    .83,   1.19,   1.64,   1.58,    1.9,   1.83,   1.15,   64.2,   84.8,0
101,       08,      00,   195806,   6.11,   80.4,    3.7,    3.7,   -.38,    3.5,    474,      0,   -.37,    .24,    .62,   1.47,   1.16,   1.62,   1.21,   70.6,   90.2,0
102,       08,      00,   195807,   6.72,   81.4,   3.15,   3.15,   -.49,   2.71,    518,      0,   -.43,   -.64,   -.04,    .88,   1.19,   1.52,   1.36,     72,   90.8,0
103,       08,      00,   195808,   5.75,   81.4,   2.38,   2.38,  -1.35,   1.37,    519,      0,   -.93,   -.96,   -.98,    .52,    .84,    1.3,   1.31,   71.6,   91.2,0
104,       08,      00,   195809,   3.86,   80.3,   1.14,   1.14,  -2.99,   -.98,    475,      0,  -1.31,   -1.7,  -1.63,   -.58,    .37,    .32,   1.06,   70.3,   90.3,0
105,       08,      00,   195810,   4.36,   70.8,   1.29,   1.29,    .81,   -.44,    246,     10,    .45,   -.68,  -1.13,   -.81,    .11,    .52,    .82,   60.3,   81.2,0
106,       08,      00,   195811,   2.15,   68.1,    .87,    .87,   -.86,  -1.05,    213,     37,    .01,    .28,    -.7,  -1.25,    .09,    .41,    .97,   57.6,   78.6,0
107,       08,      00,   195812,   3.59,   57.8,   1.14,   1.14,   1.08,   -.35,     74,    192,    .72,    .47,    .55,   -.84,   -.28,    .58,   1.26,   47.3,   68.2,0
108,       08,      00,   195901,   3.67,     56,   1.42,   1.42,   1.19,    .32,     61,    248,    .57,    .77,    .61,   -.47,   -.46,    .31,   1.54,   44.6,   67.3,0
109,       08,      00,   195902,   3.57,   65.1,   1.18,   1.18,   -.27,    .05,    169,     77,    .35,    .53,     .7,   -.02,   -.61,    .36,   1.57,   55.6,   74.6,0
110,       08,      00,   195903,   8.62,   62.2,   2.69,   2.69,    4.9,   2.69,     97,    111,   2.13,   1.81,   1.66,   1.41,    .52,     .7,   1.92,   52.1,   72.2,0
111,       08,      00,   195904,   3.89,   69.3,   2.72,   2.72,    .92,   2.72,    190,     13,    .63,   1.96,    1.8,   1.47,    .73,    .62,   1.81,   58.6,   80.1,0
112,       08,      00,   195905,   6.65,   76.5,    3.4,    3.4,   2.87,    3.4,    368,      0,   1.41,   1.45,   2.45,   2.06,   1.39,    .78,   1.96,   65.8,   87.2,0
113,       08,      00,   195906,   8.52,   79.5,   3.78,   3.78,   2.18,   3.78,    444,      0,    .77,   1.41,   1.52,   2.28,   2.04,   1.14,   2.05,     70,   89.1,0
114,       08,      00,   195907,   7.94,   80.7,   3.74,   3.74,   1.04,   3.74,    491,      0,    .39,    .81,   1.46,   2.31,    2.1,   1.34,   2.22,   71.2,   90.1,0
115,       08,      00,   195908,   7.39,   80.8,    3.6,    3.6,    .75,    3.6,    492,      0,    .18,    .34,    .67,   2.31,   2.34,   1.66,   2.05,   71.6,   90.1,0
116,       08,      00,   195909,   7.92,     79,   3.73,   3.73,   1.49,   3.73,    435,      0,    .72,    .62,    .67,   1.43,   2.26,   2.03,   1.81,   70.2,   87.8,0
117,       08,      00,   195910,   8.62,   75.9,      5,      5,   4.95,      5,    389,      2,   2.15,   1.98,   1.74,   2.24,   2.78,   2.64,   2.22,   67.4,   84.5,0
118,       08,      00,   195911,   2.29,   64.6,   4.59,   4.59,    .34,   4.59,    146,     70,    .12,   1.99,   1.93,   1.72,   2.73,   2.74,   2.21,   54.5,   74.7,0
119,       08,      00,   195912,   1.72,   57.6,   3.99,   3.99,    -.4,   3.78,     61,    201,   -.62,   -.38,   1.35,   1.34,   2.01,   2.55,   2.21,   46.9,   68.3,0
120,       08,      00,   196001,   1.88,   57.1,    3.3,    3.3,   -.84,   2.71,     69,    227,   -.62,   -.87,   -.65,   1.04,   1.82,   2.47,   1.88,   45.7,   68.6,0
121,       08,      00,   196002,   5.06,   57.4,   3.69,   3.69,   2.21,   3.69,     59,    191,   1.21,    .41,    .03,   1.35,   1.49,   2.53,   2.01,   46.1,   68.7,0
122,       08,      00,   196003,   6.34,   58.7,   4.36,   4.36,   3.14,   4.36,     52,    172,   1.34,   1.59,   1.03,    1.4,   1.56,   2.01,   1.98,     47,   70.3,0
123,       08,      00,   196004,   4.46,   69.9,   4.39,   4.39,   1.44,   4.39,    191,     10,    .95,   1.47,   1.75,    .83,   1.71,   2.16,   1.94,   58.7,   81.2,0
124,       08,      00,   196005,   2.81,   73.3,   3.72,   3.72,   -.64,   3.42,    280,      0,   -.53,    .19,    .94,    .62,   1.51,   1.65,   1.83,   61.3,   85.2,0
125,       08,      00,   196006,   6.84,   78.7,   3.47,   3.47,    .39,   3.26,    419,      0,      0,   -.39,    .07,    .78,   1.26,   1.41,   1.88,   68.2,     89,0
126,       08,      00,   196007,  10.57,   81.5,   4.27,   4.27,   3.46,   4.27,    517,      0,   1.95,   1.18,     .6,   1.69,   1.03,   1.83,   2.46,   72.1,   90.9,0
127,       08,      00,   196008,   6.53,     81,   3.74,   3.74,   -.27,   3.58,    507,      0,   -.36,   1.02,     .7,   1.14,     .9,    1.8,   2.35,   71.6,   90.4,0
128,       08,      00,   196009,  11.93,   79.1,   5.18,   5.18,   5.48,   5.18,    440,      0,    2.1,   1.53,   1.93,   1.59,   1.96,   2.13,   3.09,   70.7,   87.5,1
129,       08,      00,   196010,   4.03,   74.2,   4.73,   4.73,    .26,   4.73,    340,      3,    .28,   1.83,   1.41,   1.43,   2.11,   1.59,   2.85,     64,   84.4,0
130,       08,      00,   196011,   1.02,   66.6,   -.52,   3.72,  -1.56,   3.08,    174,     49,  -1.07,   -.41,    1.4,   1.41,   1.64,   1.42,   2.82,   55.6,   77.5,0
131,       08,      00,   196012,   1.69,   54.3,   -.66,   3.15,   -.58,   2.24,     40,    268,   -.65,   -1.2,   -.73,   1.32,   1.09,   1.47,    2.8,   42.1,   66.4,0
132,       08,      00,   196101,   3.39,   53.8,   -.24,   3.17,   1.05,   2.61,     47,    290,    .41,   -.12,   -.56,    .77,    .99,   1.78,    2.8,   42.8,   64.7,0
133,       08,      00,   196102,   3.33,   61.9,   -.25,   2.81,    -.1,   2.17,     97,    125,     .2,    .32,   -.06,     .9,   1.14,   1.42,   2.67,   50.6,   73.2,0
134,       08,      00,   196103,   2.64,     67,   -.73,   2.02,   -1.5,    .82,    167,     49,   -.39,   -.21,   -.03,    -.4,    .97,    .84,   2.08,   55.1,     79,0
135,       08,      00,   196104,   2.96,   66.6,   -.53,   1.93,    .36,    .85,    135,     31,    .05,   -.31,   -.22,   -.49,    .41,    .64,   1.95,   53.9,   79.2,0
136,       08,      00,   196105,   3.89,   74.3,   -.36,   1.85,    .34,    .87,    321,      0,    .12,    .02,   -.29,   -.27,    .49,    .76,   1.82,   62.7,     86,0
137,       08,      00,   196106,    5.8,   78.5,   -.45,   1.53,   -.37,    .44,    423,      0,   -.54,   -.37,   -.38,   -.33,   -.61,    .63,   1.51,   67.8,   89.2,0
138,       08,      00,   196107,    5.5,     81,  -1.03,    .74,  -1.89,   -.87,    508,      0,  -1.33,  -1.27,   -.99,   -.89,  -1.04,   -.14,   1.32,   70.8,   91.3,0
139,       08,      00,   196108,   8.66,   80.6,   -.41,   1.19,   1.56,    .09,    503,      0,    .87,   -.16,   -.52,   -.61,   -.59,    .15,   1.39,   71.1,   90.2,0
140,       08,      00,   196109,   2.77,     79,  -1.58,  -1.58,  -3.65,  -1.58,    440,      0,  -2.14,   -.81,  -1.36,  -1.15,     -1,  -1.17,    .85,     69,     89,0
141,       08,      00,   196110,   1.47,   70.9,   -2.2,   -2.2,  -2.33,   -2.2,    254,     10,  -1.41,  -2.67,  -1.59,   -1.8,  -1.58,  -1.69,    .09,   59.2,   82.7,0
142,       08,      00,   196111,   1.93,   66.2,  -2.46,  -2.46,  -1.47,  -2.46,    151,     53,   -.18,  -1.28,  -2.26,  -2.11,   -1.7,  -1.49,    .03,   54.8,   77.6,0
143,       08,      00,   196112,   2.05,   60.2,   -2.8,   -2.8,  -1.78,   -2.8,     88,    154,   -.33,    -.4,  -1.32,  -2.21,  -1.65,   -1.5,    .06,   48.5,   71.8,0
144,       08,      00,   196201,   1.89,   57.3,  -2.91,  -2.91,  -1.19,  -2.91,     82,    216,   -.61,   -.68,   -.66,  -1.75,  -1.92,  -1.76,    .06,   45.9,   68.7,0
