,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
72,       38,      00,   195601,   1.74,   41.6,   -3.1,   -3.1,  -2.09,   -3.1,      2,    732,  -1.27,  -2.09,   -1.8,  -1.29,  -1.12,  -1.29,  -2.22,   29.4,   53.7,0
73,       38,      00,   195602,   6.01,   51.4,  -2.15,  -2.15,   1.89,  -1.32,      8,    401,   1.25,    .12,   -.82,   -.46,   -.76,   -.72,  -1.83,     40,   62.7,0
74,       38,      00,   195603,   3.68,   53.2,  -2.14,  -2.14,   -.63,  -1.52,     13,    385,   -.17,    .67,   -.02,   -.76,   -.57,   -.42,  -1.84,   40.1,   66.3,0
75,       38,      00,   195604,   3.72,   60.4,  -1.71,  -1.71,    .62,   -.82,     17,    160,    .34,    .01,    .69,   -.58,   -.56,   -.58,  -1.81,   47.7,   73.1,0
76,       38,      00,   195605,   2.69,   71.7,  -1.95,  -1.95,  -1.24,   -1.5,    216,     12,   -.51,   -.18,   -.29,   -.74,   -.56,   -.78,  -1.87,   59.7,   83.7,0
77,       38,      00,   195606,   3.26,   77.4,  -2.22,  -2.22,  -1.41,  -2.22,    369,      0,   -.83,  -1.04,   -.69,   -.45,   -.97,   -.81,  -1.73,   64.8,   90.1,0
78,       38,      00,   195607,   4.38,   80.4,  -2.53,  -2.53,  -1.61,  -2.53,    474,      0,   -.49,   -.95,  -1.09,   -.24,  -1.12,  -1.06,  -1.79,   69.2,   91.7,0
79,       38,      00,   195608,   3.85,   79.8,  -2.94,  -2.94,  -2.03,  -2.94,    460,      0,   -.64,   -.95,  -1.28,  -1.17,  -1.35,  -1.23,  -1.57,   68.2,   91.5,0
80,       38,      00,   195609,   5.86,   71.2,  -2.16,  -2.16,   1.44,  -1.51,    189,      8,    .87,     .2,   -.14,   -.59,   -.49,   -.97,  -1.02,   59.7,   82.6,0
81,       38,      00,   195610,    2.9,   64.4,  -1.98,  -1.98,   -.13,  -1.34,     75,    103,    .13,    .61,    .15,   -.71,   -.16,   -.94,  -1.01,   55.3,   73.4,0
82,       38,      00,   195611,   1.09,   51.6,  -2.31,  -2.31,  -1.61,  -2.25,      1,    413,  -1.16,    -.5,    .08,    -.9,   -.95,  -1.18,   -1.1,   38.6,   64.6,0
83,       38,      00,   195612,   2.31,   54.2,  -2.85,  -2.85,  -2.33,  -2.85,     20,    361,   -.82,  -1.38,   -.92,    -.9,   -1.1,   -.97,  -1.33,   41.8,   66.6,0
84,       38,      00,   195701,   2.47,   46.9,  -3.15,  -3.15,  -1.76,  -3.15,     10,    582,   -.69,     -1,  -1.38,   -.77,  -1.42,    -.8,  -1.38,   36.6,   57.1,0
